1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3231828517542782,0.0,0.0,0.0,0.3429878367715498,0.333829311474172,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6651916200336345,0.0,0.0,0.0,0.0,0.3348083799663654,0.0,0.0,0.0,
0.6675520806677884,0.0,0.0,0.0,0.0,0.33244791933221157,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.6650812207554525,0.0,0.0,0.0,0.3349187792445475,
0.0,0.6801657877266191,0.0,0.0,0.319834212273381,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.6614128958934845,0.0,0.0,0.0,0.3385871041065156,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.6669318161003557,0.3330681838996444,0.0,0.0,0.0,
0.33789521017184854,0.6621047898281516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6736977123918916,0.0,0.0,0.0,0.0,0.32630228760810837,0.0,0.0,0.0,
0.33689560143737696,0.0,0.0,0.0,0.33119692770864656,0.33190747085397654,0.0,0.0,0.0,
0.32899479064481413,0.0,0.0,0.0,0.3325357707821113,0.3384694385730746,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.666275424169665,0.0,0.0,0.0,0.0,0.33372457583033505,0.0,0.0,0.0,
0.6714254715083787,0.0,0.0,0.0,0.0,0.3285745284916213,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.3252318947469014,0.6747681052530986,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.32748131615272796,0.0,0.0,0.0,0.0,0.672518683847272,0.0,0.0,0.0,
0.0,0.6769585878019551,0.0,0.0,0.32304141219804494,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6752009499845615,0.0,0.0,0.0,0.3247990500154386,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.32938543546697036,0.6706145645330297,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6644796228948118,0.0,0.0,0.0,0.3355203771051883,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3204294612391881,0.679570538760812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.32439267894275536,0.6756073210572446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
